sequenceID	source.name	serotype	genotype	major_lineage	minor_lineage	minor_sublineage
EF486509	ncbi-nuccore-short	2	2II	2II_C	2II_C2	-
EF486510	ncbi-nuccore-short	2	2II	2II_C	2II_C2	-
EF508198	ncbi-nuccore-short	1	1I	-	-	-
EF508199	ncbi-nuccore-short	1	1I	1I_F	1I_H2	-
EF508200	ncbi-nuccore-short	1	1I	1I_H	1I_H2	-
EF508201	ncbi-nuccore-short	1	1IV	1IV_C	-	-
EF508202	ncbi-nuccore-short	1	1I	-	-	-
EF508203	ncbi-nuccore-short	1	1I	-	1I_E2	-
EF508204	ncbi-nuccore-short	1	1I	-	1I_H1	-
EF508205	ncbi-nuccore-short	1	1I	-	1I_H1	-
EF508206	ncbi-nuccore-short	1	1I	1I_K	1I_K3	-
EF508207	ncbi-nuccore-short	1	1I	1I_K	1I_K3	-
EF540856	ncbi-nuccore-short	2	2IV	-	-	-
EF595815	ncbi-nuccore-short	2	2III	2III_D	2III_D1	2III_D1.3
EF595816	ncbi-nuccore-short	2	2III	2III_D	2III_D1	2III_D1.3
EF595817	ncbi-nuccore-short	2	2III	2III_D	2III_D1	-
EF595818	ncbi-nuccore-short	2	2III	2III_D	2III_D1	2III_D1.3
EF595819	ncbi-nuccore-short	2	2III	2III_D	2III_D1	2III_D1.3
EF625832	ncbi-nuccore-short	3	-	-	-	-
EF625833	ncbi-nuccore-short	3	-	-	-	-
EF625834	ncbi-nuccore-short	3	-	-	-	-
EF625835	ncbi-nuccore-short	3	-	-	-	-
EF629374	ncbi-nuccore-short	3	-	3I_B	-	-
EF629375	ncbi-nuccore-short	3	-	-	-	-
EF629376	ncbi-nuccore-short	3	-	-	-	-
EF654104	ncbi-nuccore-short	1	1III	1III_B	-	-
EF654105	ncbi-nuccore-short	1	1I	-	-	-
EF654106	ncbi-nuccore-short	1	1I	-	-	-
EF654107	ncbi-nuccore-short	1	1I	-	-	-
EF654108	ncbi-nuccore-short	1	1I	1I_H	1I_H2	-
EF654109	ncbi-nuccore-short	1	1I	-	1I_H2	-
EF654110	ncbi-nuccore-short	1	1IV	1IV_B	1IV_B1	-
EU005258	ncbi-nuccore-short	2	2II	-	-	-
EU045311	ncbi-nuccore-short	2	2III	-	-	-
EU045312	ncbi-nuccore-short	2	2III	-	-	-
EU045313	ncbi-nuccore-short	2	2III	-	-	-
EU045314	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU045315	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU045316	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU045317	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU045318	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU045319	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU045320	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU045321	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU045322	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU045323	ncbi-nuccore-short	3	3III	3III_C	-	-
EU045324	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU045325	ncbi-nuccore-short	3	3III	3III_C	-	-
EU052792	ncbi-nuccore-short	3	3III	-	-	-
EU052793	ncbi-nuccore-short	3	3III	3III_C	-	-
EU052794	ncbi-nuccore-short	3	3III	3III_C	-	-
EU052795	ncbi-nuccore-short	3	3III	3III_C	-	-
EU052796	ncbi-nuccore-short	3	3III	3III_C	-	-
EU052797	ncbi-nuccore-short	3	3III	3III_C	-	-
EU052798	ncbi-nuccore-short	3	3III	3III_C	-	-
EU052799	ncbi-nuccore-short	3	3III	3III_C	-	-
EU069572	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069573	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069574	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069575	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069576	ncbi-nuccore-short	2	2II	2II_E	2II_E1	-
EU069577	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069578	ncbi-nuccore-short	2	2II	-	2II_F2	-
EU069579	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069580	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069581	ncbi-nuccore-short	2	2II	2II_F	-	2II_F1.2
EU069582	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069583	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069584	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069585	ncbi-nuccore-short	2	2II	2II_F	2II_F2	-
EU069586	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069587	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069588	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069589	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069590	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069591	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069592	ncbi-nuccore-short	2	2II	2II_F	-	-
EU069593	ncbi-nuccore-short	1	1I	-	-	-
EU069594	ncbi-nuccore-short	1	1I	-	-	-
EU069595	ncbi-nuccore-short	1	1I	-	-	-
EU069596	ncbi-nuccore-short	1	1I	-	-	-
EU069597	ncbi-nuccore-short	1	1IV	1IV_C	-	-
EU069598	ncbi-nuccore-short	1	1I	-	-	-
EU069599	ncbi-nuccore-short	1	1I	-	1I_H2	-
EU069600	ncbi-nuccore-short	1	1I	-	-	-
EU069601	ncbi-nuccore-short	1	1I	-	-	-
EU069602	ncbi-nuccore-short	1	1I	-	-	-
EU069603	ncbi-nuccore-short	1	1I	-	-	-
EU069604	ncbi-nuccore-short	1	1I	-	-	-
EU069605	ncbi-nuccore-short	1	1I	-	-	-
EU069606	ncbi-nuccore-short	1	1I	-	-	-
EU069607	ncbi-nuccore-short	1	1I	-	-	-
EU069608	ncbi-nuccore-short	1	1I	-	-	-
EU069609	ncbi-nuccore-short	1	1I	-	-	-
EU069610	ncbi-nuccore-short	1	1I	-	1I_K3	-
EU069611	ncbi-nuccore-short	1	1IV	1IV_C	-	-
EU069612	ncbi-nuccore-short	1	1I	-	-	-
EU069613	ncbi-nuccore-short	1	1I	-	-	-
EU069614	ncbi-nuccore-short	1	1I	-	-	-
EU069615	ncbi-nuccore-short	1	1I	-	-	-
EU069616	ncbi-nuccore-short	1	1I	-	-	-
EU069617	ncbi-nuccore-short	1	1I	-	-	-
EU069618	ncbi-nuccore-short	1	1I	-	1I_K3	-
EU069619	ncbi-nuccore-short	1	1I	-	-	-
EU069620	ncbi-nuccore-short	1	1I	-	-	-
EU069621	ncbi-nuccore-short	1	1I	-	-	-
EU069622	ncbi-nuccore-short	1	1I	-	-	-
EU069623	ncbi-nuccore-short	1	1I	-	-	-
EU069624	ncbi-nuccore-short	1	1I	-	-	-
EU117304	ncbi-nuccore-short	1	1I	1I_H	1I_H2	-
EU117305	ncbi-nuccore-short	1	1I	-	1I_H2	-
EU117306	ncbi-nuccore-short	1	1I	1I_H	1I_H2	-
EU117307	ncbi-nuccore-short	1	1I	1I_H	1I_H2	-
EU117308	ncbi-nuccore-short	1	1I	1I_H	1I_H2	-
EU117309	ncbi-nuccore-short	1	1I	1I_J	-	-
EU117310	ncbi-nuccore-short	1	1I	1I_J	-	-
EU117311	ncbi-nuccore-short	1	1I	1I_J	-	-
EU117312	ncbi-nuccore-short	1	1I	1I_H	1I_H2	-
EU117313	ncbi-nuccore-short	2	2V	2V_A	-	-
EU117314	ncbi-nuccore-short	2	2V	2V_A	-	-
EU117315	ncbi-nuccore-short	2	2V	2V_A	-	-
EU117316	ncbi-nuccore-short	2	2V	2V_A	-	-
EU117317	ncbi-nuccore-short	2	2V	-	-	-
EU117318	ncbi-nuccore-short	2	2V	2V_A	2V_A3	-
EU117319	ncbi-nuccore-short	2	2V	2V_E	2V_A3	-
EU117320	ncbi-nuccore-short	2	2V	2V_E	2V_A3	-
EU117321	ncbi-nuccore-short	2	2V	2V_E	-	-
EU117322	ncbi-nuccore-short	2	2V	2V_E	2V_A3	-
EU117323	ncbi-nuccore-short	2	2V	-	-	-
EU117324	ncbi-nuccore-short	2	2V	2V_A	2V_A3	-
EU117325	ncbi-nuccore-short	2	2V	-	-	-
EU117326	ncbi-nuccore-short	2	2V	2V_A	-	-
EU117327	ncbi-nuccore-short	2	2V	-	-	-
EU117328	ncbi-nuccore-short	2	2V	2V_E	-	-
EU117329	ncbi-nuccore-short	2	2V	2V_A	-	-
EU117330	ncbi-nuccore-short	2	2V	2V_A	2V_A3	-
EU117331	ncbi-nuccore-short	2	2V	2V_A	2V_A3	-
EU117332	ncbi-nuccore-short	2	2V	2V_E	-	-
EU117333	ncbi-nuccore-short	2	2V	2V_D	-	-
EU117334	ncbi-nuccore-short	2	2V	-	-	-
EU117335	ncbi-nuccore-short	2	2V	2V_A	2V_A3	-
EU117336	ncbi-nuccore-short	2	2V	2V_E	-	-
EU117337	ncbi-nuccore-short	2	2V	2V_E	-	-
EU117338	ncbi-nuccore-short	2	2V	2V_E	-	-
EU117339	ncbi-nuccore-short	2	2V	2V_A	-	-
EU117340	ncbi-nuccore-short	2	2V	-	-	-
EU117341	ncbi-nuccore-short	2	2V	2V_A	2V_A3	-
EU117342	ncbi-nuccore-short	2	2V	2V_E	-	-
EU117343	ncbi-nuccore-short	2	2V	2V_E	-	-
EU117344	ncbi-nuccore-short	2	2V	2V_E	-	-
EU117345	ncbi-nuccore-short	2	2V	-	-	-
EU117346	ncbi-nuccore-short	2	2V	2V_E	-	-
EU117347	ncbi-nuccore-short	2	2V	2V_E	-	-
EU117348	ncbi-nuccore-short	2	2V	2V_E	2V_A3	-
EU117349	ncbi-nuccore-short	2	2V	2V_A	-	-
EU117350	ncbi-nuccore-short	2	2V	2V_A	2V_A3	-
EU117351	ncbi-nuccore-short	2	2V	2V_A	-	-
EU117352	ncbi-nuccore-short	2	2V	2V_A	2V_A3	-
EU117353	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117354	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117355	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117356	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117357	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117358	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117359	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117360	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117361	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117362	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117363	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117364	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117365	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117366	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117367	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117368	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117369	ncbi-nuccore-short	3	3II	3II_A	-	-
EU117370	ncbi-nuccore-short	3	3II	3II_A	-	-
EU145962	ncbi-nuccore-short	3	3III	3III_C	-	-
EU145963	ncbi-nuccore-short	3	3III	3III_C	-	-
EU145964	ncbi-nuccore-short	3	3III	3III_C	-	-
EU145965	ncbi-nuccore-short	3	3III	3III_C	-	-
EU145966	ncbi-nuccore-short	3	3III	3III_C	-	-
EU145967	ncbi-nuccore-short	3	3III	3III_C	-	-
EU145968	ncbi-nuccore-short	3	3III	3III_C	-	-
EU182239	ncbi-nuccore-short	3	3I	3I_B	-	-
EU182240	ncbi-nuccore-short	3	3I	3I_B	-	-
EU182241	ncbi-nuccore-short	3	3I	3I_B	-	-
EU182242	ncbi-nuccore-short	3	3I	3I_B	-	-
EU182243	ncbi-nuccore-short	3	3I	3I_B	-	-
EU182244	ncbi-nuccore-short	3	3I	3I_B	-	-
EU182245	ncbi-nuccore-short	3	3I	3I_B	-	-
EU182246	ncbi-nuccore-short	3	3I	3I_B	-	-
EU249522	ncbi-nuccore-short	2	2II	-	-	-
EU249523	ncbi-nuccore-short	2	2II	-	-	-
EU259605	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU259606	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU259607	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU259608	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU282328	ncbi-nuccore-short	1	1IV	1IV_A	-	-
EU303190	ncbi-nuccore-short	1	-	-	-	-
EU303191	ncbi-nuccore-short	2	-	-	-	-
EU303192	ncbi-nuccore-short	4	4II	4II_A	4II_A2	-
EU448386	ncbi-nuccore-short	1	1I	1I_A	-	-
EU448387	ncbi-nuccore-short	1	1I	1I_C	-	-
EU448388	ncbi-nuccore-short	1	1I	1I_C	-	-
EU448389	ncbi-nuccore-short	1	1I	1I_E	-	-
EU448390	ncbi-nuccore-short	1	1I	-	1I_E2	-
EU448391	ncbi-nuccore-short	1	1I	1I_G	-	-
EU448392	ncbi-nuccore-short	1	1I	-	-	-
EU448393	ncbi-nuccore-short	1	1I	1I_H	1I_H2	-
EU448394	ncbi-nuccore-short	1	1I	-	1I_H2	-
EU448395	ncbi-nuccore-short	1	1I	-	1I_H2	-
EU448396	ncbi-nuccore-short	1	1I	-	-	-
EU448397	ncbi-nuccore-short	1	1I	-	-	-
EU448398	ncbi-nuccore-short	1	1I	-	-	-
EU448399	ncbi-nuccore-short	1	1I	-	-	-
EU448400	ncbi-nuccore-short	1	1I	-	-	-
EU448401	ncbi-nuccore-short	1	1I	-	-	-
EU448402	ncbi-nuccore-short	1	1IV	1IV_B	-	-
EU448403	ncbi-nuccore-short	1	1IV	1IV_B	-	-
EU448404	ncbi-nuccore-short	1	1IV	1IV_B	-	-
EU448405	ncbi-nuccore-short	1	1IV	1IV_B	1IV_B2	-
EU448406	ncbi-nuccore-short	1	1IV	1IV_B	-	-
EU448407	ncbi-nuccore-short	1	1IV	1IV_C	-	-
EU448408	ncbi-nuccore-short	1	1IV	1IV_C	-	-
EU448409	ncbi-nuccore-short	1	1IV	1IV_C	-	-
EU448410	ncbi-nuccore-short	1	1IV	1IV_A	-	-
EU448411	ncbi-nuccore-short	1	1IV	1IV_A	-	-
EU448412	ncbi-nuccore-short	1	1IV	1IV_A	-	-
EU448413	ncbi-nuccore-short	1	1V	1V_A	-	-
EU448414	ncbi-nuccore-short	1	1V	-	-	-
EU448415	ncbi-nuccore-short	2	2V	2V_A	2V_A4	-
EU448416	ncbi-nuccore-short	2	2V	2V_A	-	-
EU448417	ncbi-nuccore-short	2	2V	2V_A	-	-
EU448418	ncbi-nuccore-short	2	2IV	-	-	-
EU448419	ncbi-nuccore-short	2	2III	2III_A	2III_A2	-
EU448420	ncbi-nuccore-short	2	2III	2III_A	2III_A2	-
EU448421	ncbi-nuccore-short	2	2II	-	-	-
EU448422	ncbi-nuccore-short	2	2II	2II_A	2II_A1	-
EU448423	ncbi-nuccore-short	2	2II	2II_A	2II_A1	-
EU448424	ncbi-nuccore-short	2	2II	2II_A	2II_A1	-
EU448425	ncbi-nuccore-short	2	2II	2II_C	2II_C2	-
EU448426	ncbi-nuccore-short	2	2II	2II_C	2II_C2	-
EU448427	ncbi-nuccore-short	2	2II	2II_E	2II_E1	-
EU448428	ncbi-nuccore-short	2	2II	2II_E	2II_E1	-
EU448429	ncbi-nuccore-short	2	2II	-	-	-
EU448430	ncbi-nuccore-short	2	2II	2II_F	-	-
EU448431	ncbi-nuccore-short	2	2II	-	2II_F2	-
EU448432	ncbi-nuccore-short	3	3I	3I_C	-	-
EU448433	ncbi-nuccore-short	3	3I	3I_C	-	-
EU448434	ncbi-nuccore-short	3	3I	3I_A	-	-
EU448435	ncbi-nuccore-short	3	3I	3I_A	-	-
EU448436	ncbi-nuccore-short	3	3I	3I_A	3I_A1	-
EU448437	ncbi-nuccore-short	3	3I	3I_A	-	-
EU448438	ncbi-nuccore-short	3	3I	3I_A	-	-
EU448439	ncbi-nuccore-short	3	3I	3I_A	-	-
EU448440	ncbi-nuccore-short	3	3II	3II_A	-	-
EU448441	ncbi-nuccore-short	3	3II	3II_A	3II_A1	-
EU448442	ncbi-nuccore-short	3	3II	3II_A	-	-
EU448443	ncbi-nuccore-short	3	3II	3II_B	-	-
EU448444	ncbi-nuccore-short	3	3II	3II_B	-	-
EU448445	ncbi-nuccore-short	3	3II	3II_B	-	-
EU448446	ncbi-nuccore-short	3	3II	3II_B	-	-
EU448447	ncbi-nuccore-short	3	3II	3II_B	-	-
EU448448	ncbi-nuccore-short	4	-	-	-	-
EU448449	ncbi-nuccore-short	4	4I	-	-	-
EU448450	ncbi-nuccore-short	4	4I	4I_A	4I_A1	4I_A1.1
EU448451	ncbi-nuccore-short	4	4I	4I_A	4I_A1	-
EU448452	ncbi-nuccore-short	4	4I	4I_A	4I_A1	-
EU448453	ncbi-nuccore-short	4	4I	4I_A	4I_A1	-
EU448454	ncbi-nuccore-short	4	4I	4I_A	4I_A2	-
EU448455	ncbi-nuccore-short	4	4I	4I_A	4I_A2	-
EU448456	ncbi-nuccore-short	4	4I	4I_A	4I_A2	-
EU448457	ncbi-nuccore-short	4	4I	4I_A	4I_A2	-
EU448458	ncbi-nuccore-short	4	4II	4II_A	-	-
EU448459	ncbi-nuccore-short	4	4II	4II_A	-	-
EU448460	ncbi-nuccore-short	4	4II	4II_A	-	-
EU448461	ncbi-nuccore-short	4	4II	4II_A	-	-
EU448462	ncbi-nuccore-short	4	4II	4II_A	-	-
EU448463	ncbi-nuccore-short	4	4II	4II_A	-	-
EU448464	ncbi-nuccore-short	4	4II	4II_A	4II_A2	-
EU478408	ncbi-nuccore-short	4	4I	4I_A	-	-
EU478409	ncbi-nuccore-short	3	3II	3II_B	-	-
EU478410	ncbi-nuccore-short	4	4I	4I_A	-	-
EU570160	ncbi-nuccore-short	3	-	-	-	-
EU570161	ncbi-nuccore-short	3	-	-	-	-
EU570982	ncbi-nuccore-short	2	2III	2III_D	2III_D1	2III_D1.3
EU570983	ncbi-nuccore-short	2	2III	2III_D	2III_D1	2III_D1.3
EU617019	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617020	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617021	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617022	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617023	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617024	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617025	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617026	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617027	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617028	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617029	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617030	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617031	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617032	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617033	ncbi-nuccore-short	3	3III	3III_C	-	-
EU617034	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617035	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617036	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617037	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU617038	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
EU846234	ncbi-nuccore-short	3	3III	3III_B	3III_B1	-
FJ158608	ncbi-nuccore-short	2	2II	-	-	-
FJ158609	ncbi-nuccore-short	1	1I	-	-	-
FJ158610	ncbi-nuccore-short	1	1I	-	-	-
FJ158611	ncbi-nuccore-short	1	1I	-	-	-
FJ158612	ncbi-nuccore-short	1	1I	-	-	-
FJ189449	ncbi-nuccore-short	3	3III	-	-	-
FJ189450	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ189451	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ189452	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ189453	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ189454	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ189455	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ189456	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ189457	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ189458	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ189459	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ189460	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ189461	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ189462	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ189463	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ189464	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ189465	ncbi-nuccore-short	3	3III	3III_C	-	-
FJ189466	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ189467	ncbi-nuccore-short	3	3III	3III_C	-	-
FJ189468	ncbi-nuccore-short	3	3III	3III_C	-	-
FJ189469	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ196855	ncbi-nuccore-short	1	1I	-	1I_H1	-
FJ196856	ncbi-nuccore-short	1	1I	-	1I_H1	-
FJ196857	ncbi-nuccore-short	1	1I	-	1I_H1	-
FJ196858	ncbi-nuccore-short	1	1I	-	1I_H1	-
FJ196859	ncbi-nuccore-short	1	1I	-	1I_H1	-
FJ196860	ncbi-nuccore-short	1	1I	-	1I_H1	-
FJ204475	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ204476	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ225443	ncbi-nuccore-short	1	1IV	-	-	-
FJ225444	ncbi-nuccore-short	1	1IV	-	-	-
FJ225445	ncbi-nuccore-short	1	1V	-	-	-
FJ225446	ncbi-nuccore-short	1	1III	-	-	-
FJ225447	ncbi-nuccore-short	1	1III	1III_A	-	-
FJ225448	ncbi-nuccore-short	1	1III	1III_A	-	-
FJ225449	ncbi-nuccore-short	1	1III	1III_A	-	-
FJ225450	ncbi-nuccore-short	1	1III	1III_A	-	-
FJ225462	ncbi-nuccore-short	3	-	-	-	-
FJ225463	ncbi-nuccore-short	3	3III	3III_A	3III_A1	-
FJ225464	ncbi-nuccore-short	3	3III	3III_A	3III_A1	-
FJ225465	ncbi-nuccore-short	3	3III	3III_A	3III_A1	-
FJ375134	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ375135	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ389906	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ389907	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ389908	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ389909	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ389910	ncbi-nuccore-short	3	3III	3III_C	3III_C1	-
FJ389911	ncbi-nuccore-short	3	3III	3III_C	-	-
FJ389912	ncbi-nuccore-short	3	3III	3III_C	-	-
FJ389913	ncbi-nuccore-short	3	3III	3III_C	-	-
FJ389914	ncbi-nuccore-short	3	3III	3III_C	-	-
FJ389915	ncbi-nuccore-short	3	3III	3III_C	-	-
FJ389916	ncbi-nuccore-short	3	3III	3III_C	-	-
FJ439174	ncbi-nuccore-short	4	-	-	-	-
FJ481174	ncbi-nuccore-short	3	-	-	-	-
FJ538905	ncbi-nuccore-short	2	2II	-	-	-
FJ538906	ncbi-nuccore-short	2	2II	-	-	-
FJ538907	ncbi-nuccore-short	2	2I	-	-	-
FJ538908	ncbi-nuccore-short	2	2I	-	-	-
FJ538909	ncbi-nuccore-short	2	-	-	-	-
FJ538910	ncbi-nuccore-short	2	-	-	-	-
FJ538911	ncbi-nuccore-short	2	-	-	-	-
FJ538912	ncbi-nuccore-short	2	-	-	-	-
FJ538913	ncbi-nuccore-short	2	-	-	-	-
FJ538914	ncbi-nuccore-short	2	-	-	-	-
FJ538915	ncbi-nuccore-short	2	-	-	-	-
FJ538916	ncbi-nuccore-short	2	-	-	-	-
FJ538917	ncbi-nuccore-short	2	-	-	-	-
FJ538918	ncbi-nuccore-short	2	-	-	-	-
FJ538919	ncbi-nuccore-short	2	-	-	-	-
FJ538920	ncbi-nuccore-short	2	-	-	-	-
FJ538921	ncbi-nuccore-short	2	-	-	-	-
FJ538922	ncbi-nuccore-short	2	-	-	-	-
FJ538923	ncbi-nuccore-short	2	-	-	-	-
FJ538924	ncbi-nuccore-short	2	-	-	-	-
FJ538925	ncbi-nuccore-short	2	-	-	-	-
FJ538926	ncbi-nuccore-short	2	-	-	-	-
FJ538927	ncbi-nuccore-short	2	-	-	-	-
FJ538928	ncbi-nuccore-short	2	-	-	-	-
FJ587232	ncbi-nuccore-short	3	-	-	-	-
FJ606692	ncbi-nuccore-short	3	-	-	-	-
FJ606693	ncbi-nuccore-short	3	-	-	-	-
FJ606694	ncbi-nuccore-short	3	-	-	-	-
FJ606695	ncbi-nuccore-short	3	-	-	-	-
FJ606696	ncbi-nuccore-short	3	-	-	-	-
FJ606697	ncbi-nuccore-short	3	-	-	-	-
FJ606698	ncbi-nuccore-short	3	-	-	-	-
FJ606699	ncbi-nuccore-short	3	-	-	-	-
FJ606700	ncbi-nuccore-short	3	-	-	-	-
FJ606701	ncbi-nuccore-short	3	-	-	-	-
FJ606702	ncbi-nuccore-short	3	-	-	-	-
FJ606703	ncbi-nuccore-short	2	-	-	-	-
FJ606704	ncbi-nuccore-short	2	-	-	-	-
FJ606705	ncbi-nuccore-short	3	-	-	-	-
FJ606706	ncbi-nuccore-short	3	-	-	-	-
FJ606707	ncbi-nuccore-short	3	-	-	-	-
FJ606708	ncbi-nuccore-short	3	-	-	-	-
FJ606709	ncbi-nuccore-short	3	-	-	-	-
FJ606710	ncbi-nuccore-short	3	-	-	-	-
FJ606711	ncbi-nuccore-short	3	-	-	-	-
FJ606712	ncbi-nuccore-short	3	-	-	-	-
FJ687474	ncbi-nuccore-short	1	-	-	-	-
FJ687475	ncbi-nuccore-short	1	-	-	-	-
FJ687476	ncbi-nuccore-short	1	-	-	-	-
FJ687477	ncbi-nuccore-short	1	-	-	-	-
FJ687478	ncbi-nuccore-short	1	-	-	-	-
FJ807632	ncbi-nuccore-short	2	-	-	-	-
FJ807633	ncbi-nuccore-short	2	-	-	-	-
FJ807634	ncbi-nuccore-short	2	-	-	-	-
FJ807635	ncbi-nuccore-short	2	-	-	-	-
FJ807636	ncbi-nuccore-short	2	-	-	-	-
FJ807637	ncbi-nuccore-short	2	-	-	-	-
FJ807638	ncbi-nuccore-short	2	-	-	-	-
FJ807639	ncbi-nuccore-short	2	-	-	-	-
FJ807640	ncbi-nuccore-short	2	-	-	-	-
FJ931535	ncbi-nuccore-short	2	-	-	-	-
FJ937968	ncbi-nuccore-short	2	-	-	-	-
FJ937969	ncbi-nuccore-short	2	-	-	-	-
FM213456	ncbi-nuccore-short	3	-	-	-	-
FM246466	ncbi-nuccore-short	3	-	-	-	-
FM246467	ncbi-nuccore-short	3	-	-	-	-
FM246468	ncbi-nuccore-short	3	-	-	-	-
FM246469	ncbi-nuccore-short	3	-	-	-	-
FM246470	ncbi-nuccore-short	3	-	-	-	-
FM246471	ncbi-nuccore-short	3	-	-	-	-
FM246472	ncbi-nuccore-short	3	-	-	-	-
FM246473	ncbi-nuccore-short	3	-	-	-	-
FM986654	ncbi-nuccore-short	2	-	-	-	-
FM986655	ncbi-nuccore-short	2	-	-	-	-
FM986656	ncbi-nuccore-short	2	-	-	-	-
FM986657	ncbi-nuccore-short	2	-	-	-	-
